Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking,Valid,Task
12585,-0.986998435488371,0.142084393226785,-0.178818213656097,0,0,0,false,false
12586,-0.99641989270851,0.133314763068708,-0.185312599847555,0,0,0,false,false
12587,-0.998771396269116,0.119138223074278,-0.185544075810783,0,0,0,false,false
12588,-0.991019910533318,0.110723575895096,-0.182530756997014,0,0,0,false,false
12589,-0.983036538566701,0.107323352731385,-0.178126900042431,0,0,0,false,false
12590,-0.979902969572834,0.103518304627271,-0.174952766589851,0,0,0,false,false
12591,-0.977467417068341,0.105010192393183,-0.171262320884202,0,0,0,false,false
12592,-0.975343285416057,0.105706192190242,-0.166585236658481,0,0,0,false,false
12593,-0.975815727809108,0.103522291536041,-0.161249618127224,0,0,0,false,false
12594,-0.969002509426309,0.107359084004723,-0.158447265625,0,0,0,false,false
12595,-0.962508119594027,0.114666957826388,-0.158427499299451,0,0,0,false,false
12596,-0.959944046221994,0.118085322820628,-0.153337600610938,0,0,0,false,false
12597,-0.959734179478934,0.123097938575761,-0.158577489236382,0,0,0,false,false
12598,-0.96337890625,0.123764376852018,-0.161007328614283,0,0,0,false,false
12599,-0.963380006267659,0.11973222562746,-0.163801020496488,0,0,0,false,false
12600,-0.963916210257162,0.117209350553034,-0.160651156326922,0,0,0,false,false
12601,-0.968269503092427,0.123621343504118,-0.162712626488392,0,0,0,false,false
12602,-0.975952644522892,0.131466324775977,-0.165867708224995,0,0,0,false,false
12603,-0.983544851163478,0.132762874484602,-0.167273934637124,0,0,0,false,false
12604,-0.990683488614643,0.121651542276907,-0.167685841960432,0,0,0,false,false
12605,-0.993187482208229,0.107086109859409,-0.162845821354017,0,0,0,false,false
12606,-0.993408203125,0.0984995735283649,-0.163317581866843,0,0,0,false,false
12607,-0.993415179754035,0.093505859375,-0.160983853361622,0,0,0,false,false
12608,-0.994138141785774,0.0935399714892174,-0.158447265625,0,0,0,false,false
12609,-0.993896484375,0.0983753661830579,-0.158437613134881,0,0,0,false,false
12610,-0.993894360105483,0.101840540426992,-0.156870551469961,0,0,0,false,false
12611,-0.993310266350255,0.108143286571761,-0.155072572100818,0,0,0,false,false
12612,-0.987461693170278,0.117065983622324,-0.160164157816867,0,0,0,false,false
12613,-0.98288991578899,0.125233728377659,-0.163198766455364,0,0,0,false,false
12614,-0.979037300903543,0.123276562559246,-0.164431394372656,0,0,0,false,false
12615,-0.966783406925429,0.115456469829891,-0.166465334191003,0,0,0,false,false
12616,-0.957622516039599,0.112840725188306,-0.163250844805293,0,0,0,false,false
12617,-0.954357810301547,0.110676002968472,-0.162452411502582,0,0,0,false,false
12618,-0.956338141515628,0.118470151204149,-0.158480036151108,0,0,0,false,false
12619,-0.966773875655688,0.124579257847633,-0.162245003110359,0,0,0,false,false
12620,-0.982455973740054,0.12492902341933,-0.167712211534932,0,0,0,false,false
12621,-0.997184389887987,0.117399938402041,-0.166676601058213,0,0,0,false,false
12622,-1.00144936106709,0.105731454658955,-0.166041156258886,0,0,0,false,false
12623,-0.999806508735376,0.0998966282965186,-0.168144626556396,0,0,0,false,false
12624,-0.9963382152028,0.103610448400544,-0.169901593944897,0,0,0,false,false
12625,-0.994007245906031,0.108052252775004,-0.168966446246749,0,0,0,false,false
12626,-0.992762453622087,0.111514693958453,-0.1698837935063,0,0,0,false,false
12627,-0.989894340337591,0.106261885533203,-0.166931414654606,0,0,0,false,false
12628,-0.984145077126209,0.0964794100444845,-0.163823240525469,0,0,0,false,false
12629,-0.973399263012897,0.0938473414451885,-0.164488576747003,0,0,0,false,false
12630,-0.964389555729698,0.101207724302365,-0.169271481357412,0,0,0,false,false
12631,-0.96170920055461,0.112069999779727,-0.169664641481797,0,0,0,false,false
12632,-0.963063266467815,0.116943359375,-0.169209881269485,0,0,0,false,false
12633,-0.958402468287424,0.116949021726802,-0.169906227662487,0,0,0,false,false
12634,-0.952890028474159,0.117681457364246,-0.168801372847257,0,0,0,false,false
12635,-0.953838334191372,0.124194557699608,-0.166275182774023,0,0,0,false,false
12636,-0.959770169433442,0.124931879629388,-0.160224141133044,0,0,0,false,false
12637,-0.965335392471953,0.122482665430045,-0.164397574306908,0,0,0,false,false
12638,-0.976550100883305,0.12174052594337,-0.170420058942326,0,0,0,false,false
12639,-0.9775390625,0.109829314681656,-0.171564819221013,0,0,0,false,false
12640,-0.977472212616111,0.100155157185432,-0.167630109369927,0,0,0,false,false
12641,-0.975657596748937,0.0982065639845067,-0.160472145069321,0,0,0,false,false
12642,-0.978548960374454,0.101571449824052,-0.155900858490602,0,0,0,false,false
12643,-0.980205870808061,0.107265853893206,-0.153396895762511,0,0,0,false,false
12644,-0.979755374490949,0.112009040020842,-0.149368154749731,0,0,0,false,false
12645,-0.979959636171831,0.119123512124234,-0.147968887503003,0,0,0,false,false
12646,-0.972316737485085,0.128035255130046,-0.148387445365929,0,0,0,false,false
12647,-0.970378477253793,0.136758676647734,-0.147330202565247,0,0,0,false,false
12648,-0.966758506292569,0.14355778975779,-0.149781274111255,0,0,0,false,false
12649,-0.960696685245376,0.145371378859249,-0.143641138602469,0,0,0,false,false
12650,-0.948175979384363,0.132713789603913,-0.131334232948507,0,0,0,false,false
12651,-0.944873413879383,0.125767640966725,-0.124828691051428,0,0,0,false,false
12652,-0.947659668374019,0.128138856894449,-0.113860088435922,0,0,0,false,false
12653,-0.959455967361305,0.142484451298377,-0.105925219398148,0,0,0,false,false
12654,-0.981443147699295,0.158512736755981,-0.105041156554342,0,0,0,false,false
12655,-0.996633640639669,0.165084274628397,-0.106120740926003,0,0,0,false,false
12656,-1.00643600524497,0.157363823305838,-0.102451821325198,0,0,0,false,false
12657,-1.00986628693263,0.144710251765905,-0.0948318116907366,0,0,0,false,false
12658,-1.01082683598434,0.134506965142785,-0.0935827396068195,0,0,0,false,false
12659,-1.02400822764517,0.132902227002128,-0.0973739817571526,0,0,0,false,false
12660,-1.03331363838069,0.134920297425784,-0.112075476659301,0,0,0,false,false
12661,-1.03934892877946,0.13525879039461,-0.132366971892832,0,0,0,false,false
12662,-1.04249609079727,0.128770913404823,-0.13887661413221,0,0,0,false,false
12663,-1.03465031027905,0.12432928598412,-0.137314156117567,0,0,0,false,false
12664,-1.02176963718857,0.124435451567263,-0.134686810019121,0,0,0,false,false
12665,-1.01103232562663,0.144373221309614,-0.137164860541172,0,0,0,false,false
12666,-0.99719206470591,0.169034920749491,-0.134996134439636,0,0,0,false,false
12667,-0.985137120753294,0.179437191850036,-0.12515472450386,0,0,0,false,false
12668,-0.976201204435789,0.178603408100859,-0.118677565515394,0,0,0,false,false
12669,-0.960281798183223,0.16550268454494,-0.107718533447934,0,0,0,false,false
12670,-0.953525526686111,0.155295513669271,-0.102558861290315,0,0,0,false,false
12671,-0.957957209521309,0.152307391632485,-0.10776149112735,0,0,0,false,false
12672,-0.962644884762369,0.148100496830943,-0.109530709581736,0,0,0,false,false
12673,-0.955925701167006,0.135559685882188,-0.102090239518129,0,0,0,false,false
12674,-0.946483608036929,0.110828972134567,-0.0972953554720049,0,0,0,false,false
12675,-0.942145394063869,0.0863081150115872,-0.100976184039417,0,0,0,false,false
12676,-0.949992322152306,0.0680858153947562,-0.10550370962989,0,0,0,false,false
12677,-0.968310280861138,0.0524452772840523,-0.103124934906532,0,0,0,false,false
12678,-0.985313906882193,0.0419272785023936,-0.106439411901349,0,0,0,false,false
12679,-1.00032924612048,0.0399905652413777,-0.11644919254503,0,0,0,false,false
12680,-1.00742647327816,0.0448385824912237,-0.125481182225425,0,0,0,false,false
12681,-1.00114820768242,0.0498980040496263,-0.135415280074238,0,0,0,false,false
12682,-1.01979738655423,0.0415226656522424,-0.190099233716651,0,0,0,false,false
12683,-1.04860469248399,0.0342681914495666,-0.227471929554314,0,0,0,false,false
12684,-1.03923277005977,0.0342575243936552,-0.1906562105109,0,0,0,false,false
12685,-0.994942106473527,0.0428329103043022,-0.119557083431676,0,0,0,false,false
12686,-0.968859759330103,0.0637026549122725,-0.106723581395813,0,0,0,false,false
12687,-0.963430581112849,0.0901853674535026,-0.110489064771794,0,0,0,false,false
12688,-0.971081899917175,0.114261422466074,-0.0952931253056662,0,0,0,false,false
12689,-0.992042134552904,0.125782865575541,-0.0939523399463353,0,0,0,false,false
12690,-1.02858254332328,0.12032835384366,-0.107299199656975,0,0,0,false,false
12691,-1.05578165612306,0.102659751004763,-0.12500272640087,0,0,0,false,false
12692,-1.06877733650938,0.0794423883651988,-0.145695461949173,0,0,0,false,false
12693,-1.07183389688815,0.0604948759535849,-0.17098318561922,0,0,0,false,false
12694,-1.07184339245898,0.0396270665249546,-0.202015116630832,0,0,0,false,false
12695,-1.05937189081867,0.009214896519218,-0.219114692619734,0,0,0,false,false
12696,-1.04106814637984,-0.00872240093150858,-0.221209484635531,0,0,0,false,false
12697,-1.02228347750827,-0.00725140174288425,-0.212554969579289,0,0,0,false,false
12698,-1.01260922015307,0.0203376735010835,-0.208211742771992,0,0,0,false,false
12699,-1.00692601695519,0.0469048985822854,-0.202498745776475,0,0,0,false,false
12700,-0.995324620651568,0.0688372324001327,-0.194608069774604,0,0,0,false,false
12701,-0.978539207713421,0.0879338823458123,-0.184719176557423,0,0,0,false,false
12702,-0.967805811742855,0.109520836949832,-0.1783999595339,0,0,0,false,false
12703,-0.956231424166707,0.121780777281083,-0.17748679035356,0,0,0,false,false
12704,-0.941482571730132,0.126770987601121,-0.176848213432154,0,0,0,false,false
12705,-0.915324203224073,0.13357386150066,-0.177216753027738,0,0,0,false,false
12706,-0.894893555464787,0.140137868810668,-0.175664375084085,0,0,0,false,false
12707,-0.884639515874247,0.140538192602353,-0.180980992815604,0,0,0,false,false
12708,-0.89505879060361,0.123903042602532,-0.184719457907139,0,0,0,false,false
12709,-0.913174562160155,0.100224071252017,-0.184534385758704,0,0,0,false,false
12710,-0.930158312318684,0.076815318431214,-0.188330857015168,0,0,0,false,false
12711,-0.9411481522861,0.0579306850879184,-0.18799176656015,0,0,0,false,false
12712,-0.954889456412681,0.0398241103832732,-0.174783629712609,0,0,0,false,false
12713,-0.974954604379713,0.0241832822846554,-0.161085528304608,0,0,0,false,false
12714,-0.992260163484317,0.0174825981488628,-0.151705082930197,0,0,0,false,false
12715,-1.00428959398796,0.0241905447520518,-0.14238036553527,0,0,0,false,false
12716,-1.00941661843767,0.037053582079801,-0.134626009084762,0,0,0,false,false
12717,-1.00047198682509,0.0457410786923061,-0.126159089941029,0,0,0,false,false
12718,-0.987483058320951,0.04752482667682,-0.122562498316665,0,0,0,false,false
12719,-0.979022002338572,0.04619781556094,-0.125516848024456,0,0,0,false,false
12720,-0.974980358799667,0.0434935205005813,-0.126614337551114,0,0,0,false,false
12721,-0.976917101812042,0.0391757791985327,-0.118983262521545,0,0,0,false,false
12722,-0.981887245659625,0.0306548877198559,-0.115676904913125,0,0,0,false,false
12723,-0.996177598174264,0.0223092105566153,-0.116238810835228,0,0,0,false,false
12724,-1.01722174475827,0.0131076754496162,-0.121192927195609,0,0,0,false,false
12725,-1.02989382917949,0.0107064849619824,-0.120161395079179,0,0,0,false,false
12726,-1.03123047278479,0.00368869462132515,-0.124839172556593,0,0,0,false,false
12727,-1.02838510679568,-0.0180161665283251,-0.11537771307681,0,0,0,false,false
12728,-1.0232254535303,-0.025871869123527,-0.0990207459107092,0,0,0,false,false
12729,-1.01314791432928,-0.0206930639377708,-0.087478076783664,0,0,0,false,false
12730,-1.01282744492876,-0.0148652133566114,-0.0837954586471005,0,0,0,false,false
12731,-1.01256351060731,-0.00568295157846157,-0.0861291064509116,0,0,0,false,false
12732,-0.995180750019498,0.00980334278435318,-0.0847607329293494,0,0,0,false,false
12733,-0.986878069711932,0.0187877940052419,-0.0857089032655139,0,0,0,false,false
12734,-0.985814456804096,0.0100029564264085,-0.0867460827127106,0,0,0,false,false
12735,-0.986496222276429,0.00869378122836181,-0.083740234375,0,0,0,false,false
12736,-0.982581931806548,0.0230001047837056,-0.0834952724802457,0,0,0,false,false
12737,-0.975977610998306,0.0485977466142678,-0.0810835595351406,0,0,0,false,false
12738,-0.9716796875,0.0727538804112946,-0.07958984375,0,0,0,false,false
12739,-0.972253738542804,0.0800987834352286,-0.0811883751427655,0,0,0,false,false
12740,-0.979473524070613,0.0709500824681979,-0.0933112997961876,0,0,0,false,false
12741,-0.99199629650251,0.0429223264371768,-0.102055590674763,0,0,0,false,false
12742,-0.99865210154958,0.0236183869091842,-0.107475817941838,0,0,0,false,false
12743,-0.997389115042879,0.0187904856770681,-0.101414644702432,0,0,0,false,false
12744,-0.985762744732952,0.021634601647085,-0.0922373904072733,0,0,0,false,false
12745,-0.975726722734144,0.0196837200215764,-0.0883733702784707,0,0,0,false,false
12746,-0.970357940499243,0.0077357813511818,-0.0831648308738377,0,0,0,false,false
12747,-0.971681102256554,-0.01290487998388,-0.0812455926172513,0,0,0,false,false
12748,-0.977449225495539,-0.0133889000647302,-0.0844279164755393,0,0,0,false,false
12749,-0.967152395096509,0.0126860723712168,-0.0875159634647328,0,0,0,false,false
12750,-0.949520471359265,0.0218208673342668,-0.0768965885802279,0,0,0,false,false
12751,-0.936933013474617,0.0111122261145411,-0.0700122145255481,0,0,0,false,false
12752,-0.925849643226574,0.00370855107133402,-0.0683776402141039,0,0,0,false,false
12753,-0.922638274317528,0.00614990255055143,-0.0695032763705185,0,0,0,false,false
12754,-0.928907753235182,0.0235770605750587,-0.0744395183361868,0,0,0,false,false
12755,-0.942490635697789,0.0476104924601348,-0.0722986628548763,0,0,0,false,false
12756,-0.949663915369741,0.0712726446956612,-0.0663583398166524,0,0,0,false,false
12757,-0.946970538704211,0.0833829522320181,-0.0717455882266999,0,0,0,false,false
12758,-0.963045252445987,0.0809627948022004,-0.0808869057426436,0,0,0,false,false
12759,-0.985153351748054,0.0679189707256943,-0.0884802943680628,0,0,0,false,false
12760,-1.00703535733222,0.0679739723775455,-0.101759000196283,0,0,0,false,false
12761,-1.03270741750111,0.0898013415624233,-0.108354684812141,0,0,0,false,false
12762,-1.04253169169283,0.121411871402129,-0.108104353987784,0,0,0,false,false
12763,-1.04768032194933,0.139395519021997,-0.11425307382717,0,0,0,false,false
12764,-1.05871810274368,0.138609137225099,-0.11717541738324,0,0,0,false,false
12765,-1.05805922871917,0.114379699728826,-0.112966220367245,0,0,0,false,false
12766,-1.04203192593381,0.0784882179753896,-0.120588804068816,0,0,0,false,false
12767,-1.04357783459549,0.0371265227077277,-0.147382770896885,0,0,0,false,false
12768,-1.0535855182669,-0.00320138438685733,-0.170153312766786,0,0,0,false,false
12769,-1.04410394523564,-0.0194494034333922,-0.180086931630781,0,0,0,false,false
12770,-1.02072515703113,-0.0129769883988046,-0.181974162044313,0,0,0,false,false
12771,-1.01208838962311,0.0241496297845852,-0.166104994798689,0,0,0,false,false
12772,-1.01073130851993,0.0590580281449922,-0.145037995238039,0,0,0,false,false
12773,-0.997623887094801,0.092252161202895,-0.132788025158505,0,0,0,false,false
12774,-0.991529737392558,0.122761361382191,-0.121021797218894,0,0,0,false,false
12775,-1.01144749310853,0.136178805477776,-0.117610065265581,0,0,0,false,false
12776,-1.04543910322241,0.133240742047598,-0.120857441183299,0,0,0,false,false
12777,-1.05609067529955,0.109002787395744,-0.124627834315078,0,0,0,false,false
12778,-1.05383993512037,0.0912438375177797,-0.128168414319624,0,0,0,false,false
12779,-1.04441635505273,0.0841910071385095,-0.133098090135984,0,0,0,false,false
12780,-1.03434528044847,0.0762146531788117,-0.137545238609645,0,0,0,false,false
12781,-1.01795102556334,0.0568053275621238,-0.140008169891291,0,0,0,false,false
12782,-1.00187828153723,0.0310310214017181,-0.140209357741389,0,0,0,false,false
12783,-0.9895674905779,0.0142714979950679,-0.140275820108872,0,0,0,false,false
12784,-0.977536279158446,0.00996400050010595,-0.142388822659464,0,0,0,false,false
12785,-0.962261763525135,0.0116333310606497,-0.138685042880113,0,0,0,false,false
12786,-0.954529356568774,0.0286697351385767,-0.137912330419758,0,0,0,false,false
12787,-0.952656599080578,0.056246065927426,-0.142539344267396,0,0,0,false,false
12788,-0.933588496533636,0.0915561212170921,-0.151331312557942,0,0,0,false,false
12789,-0.915086396906958,0.119396398563296,-0.157765591990083,0,0,0,false,false
12790,-0.9056153113636,0.12671452598118,-0.157387091493656,0,0,0,false,false
12791,-0.896612494300045,0.121020803108619,-0.16231594500503,0,0,0,false,false
12792,-0.888739900721666,0.123360943283657,-0.15954870772076,0,0,0,false,false
12793,-0.893677983289695,0.117356240423519,-0.155381451933994,0,0,0,false,false
12794,-0.92080615601299,0.113521946287684,-0.145765260197572,0,0,0,false,false
12795,-0.941350128518624,0.107549379705352,-0.130374360580235,0,0,0,false,false
12796,-0.951149451388853,0.0992361796571455,-0.103318680430176,0,0,0,false,false
12797,-0.969831029091023,0.0988154520751987,-0.0879322812437079,0,0,0,false,false
12798,-1.00116164901564,0.111071043304387,-0.0836256194488225,0,0,0,false,false
12799,-1.01976012845681,0.123245984473355,-0.0727254038427724,0,0,0,false,false
12800,-1.01789604579929,0.136806557698471,-0.0582523034345804,0,0,0,false,false
12801,-1.01550381165708,0.157807202348205,-0.046577967242028,0,0,0,false,false
12802,-1.03763629074617,0.178488412457161,-0.0456550209294485,0,0,0,false,false
12803,-1.05740825842705,0.185380920131899,-0.059258990074226,0,0,0,false,false
12804,-1.05964665348018,0.179032934771067,-0.0669510602365862,0,0,0,false,false
12805,-1.04555074628108,0.165911554340578,-0.0651675999286628,0,0,0,false,false
12806,-1.02930728631679,0.154288032440533,-0.0616716312717954,0,0,0,false,false
12807,-1.02483280388253,0.14839554127331,-0.0683364843629698,0,0,0,false,false
12808,-1.02401852536396,0.149651174278627,-0.0803704088667366,0,0,0,false,false
12809,-1.01434556534433,0.151685922840088,-0.0816981801514177,0,0,0,false,false
12810,-1.00292777463266,0.137762164378383,-0.0799127811094203,0,0,0,false,false
12811,-0.991689542810221,0.119473975017182,-0.07958984375,0,0,0,false,false
12812,-0.977709781820671,0.106241550656612,-0.0794164079699222,0,0,0,false,false
12813,-0.969547677834887,0.101706705924838,-0.0801436389591666,0,0,0,false,false
12814,-0.967952546885169,0.100329069833555,-0.0874497126202431,0,0,0,false,false
12815,-0.965379503678564,0.0980751908384353,-0.0973809100306584,0,0,0,false,false
12816,-0.959066497138089,0.101019164246685,-0.099428102596822,0,0,0,false,false
12817,-0.948813048711333,0.108709440157713,-0.100278263377589,0,0,0,false,false
12818,-0.93637412710179,0.109285473597447,-0.0993343324286999,0,0,0,false,false
12819,-0.928274460902846,0.106421207556202,-0.0828334001611746,0,0,0,false,false
12820,-0.926051196065611,0.101502560300114,-0.0855294229911208,0,0,0,false,false
12821,-0.935354778206929,0.0992404648089927,-0.0982792713199598,0,0,0,false,false
12822,-0.954392661875807,0.0899304437923754,-0.097475129797485,0,0,0,false,false
12823,-0.959622900437953,0.0761790751320731,-0.0971253951304022,0,0,0,false,false
12824,-0.952274040191904,0.072021484375,-0.108208755670841,0,0,0,false,false
12825,-0.956938279571721,0.0699520447999284,-0.118478944826639,0,0,0,false,false
12826,-1.00799066269078,0.0542355621992545,-0.150984521269055,0,0,0,false,false
12827,-1.08736565231582,0.030403573500158,-0.207640914098817,0,0,0,false,false
12828,-1.10184775230126,0.0116806923238456,-0.200646891467662,0,0,0,false,false
12829,-1.02915203288644,-0.00216791780725227,-0.0957600405253966,0,0,0,false,false
12830,-0.972345934788274,-0.000391214115864712,-0.0489104587953397,0,0,0,false,false
12831,-0.981202298425071,0.0219840906330986,-0.0553212626107094,0,0,0,false,false
12832,-1.0373859108763,0.0413940789016357,-0.0839112934570014,0,0,0,false,false
12833,-1.05749103821498,0.0581352038256712,-0.103638258806099,0,0,0,false,false
12834,-1.05845534739712,0.0767027098420356,-0.124288051639909,0,0,0,false,false
12835,-1.0635026181616,0.0997301042030053,-0.172728285001009,0,0,0,false,false
12836,-1.06445452310171,0.124953949218591,-0.249047224925205,0,0,0,false,false
12837,-1.04757954020754,0.142310880007533,-0.29170704130655,0,0,0,false,false
12838,-1.01065080322016,0.146679316046107,-0.295374379109927,0,0,0,false,false
12839,-0.983995567094932,0.140612577906334,-0.285926916469041,0,0,0,false,false
12840,-0.985976527677536,0.107552062858278,-0.275571713485491,0,0,0,false,false
12841,-1.01628985038298,0.0739456302518441,-0.253030768631912,0,0,0,false,false
12842,-1.03245479548172,0.070772211314932,-0.219507640215622,0,0,0,false,false
12843,-1.03258501062087,0.0945890164771093,-0.188265863333663,0,0,0,false,false
12844,-1.02449157890289,0.115385101615578,-0.165523586184656,0,0,0,false,false
12845,-1.01502819932681,0.113837044267451,-0.148348649064371,0,0,0,false,false
12846,-1.00247785650097,0.0890097263988067,-0.139037960666535,0,0,0,false,false
12847,-0.988330236175213,0.0581472034377533,-0.134972899293942,0,0,0,false,false
12848,-0.973363970506764,0.0366841974580555,-0.130412344304833,0,0,0,false,false
12849,-0.941553708688823,0.0206701581819666,-0.121319766123001,0,0,0,false,false
12850,-0.909890555356251,0.00746656902752859,-0.108374619990747,0,0,0,false,false
12851,-0.902509154548584,-0.00480258791693224,-0.0980483548224565,0,0,0,false,false
12852,-0.912280082782169,-0.00701252559269268,-0.107469672683118,0,0,0,false,false
12853,-0.921453809157688,-0.00509413915443811,-0.118422692483069,0,0,0,false,false
12854,-0.925638730456715,-0.00506168918584742,-0.103587856983788,0,0,0,false,false
12855,-0.931448859112723,-0.00274219022885774,-0.0941069896466814,0,0,0,false,false
12856,-0.947463935849127,-0.00572594637756362,-0.087253035982012,0,0,0,false,false
12857,-0.966466368458344,-0.0184180336759096,-0.0789249675002319,0,0,0,false,false
12858,-0.989793024523462,-0.0273651695599766,-0.0811564551589412,0,0,0,false,false
12859,-1.01744751470204,-0.022202177889152,-0.0894101113078477,0,0,0,false,false
12860,-1.04387726153864,0.00319376661238426,-0.0914533900385468,0,0,0,false,false
12861,-1.05267340777903,0.0231179801390759,-0.0879227205279379,0,0,0,false,false
12862,-1.03686847603209,0.0381383386077215,-0.0821795257060293,0,0,0,false,false
12863,-1.00369342475279,0.045403791516149,-0.0771477974357465,0,0,0,false,false
12864,-0.994222449772398,0.0402934408729448,-0.0728346435037686,0,0,0,false,false
12865,-0.990621249971987,0.0244274882939033,-0.0658689887944421,0,0,0,false,false
12866,-0.986071878069988,0.0205078125,-0.0622513735810097,0,0,0,false,false
12867,-0.980853408738773,0.0223834316381328,-0.0606230333225,0,0,0,false,false
12868,-0.972466920700552,0.028460538093352,-0.0542259868156742,0,0,0,false,false
12869,-0.96342958995758,0.0330881469624587,-0.0483895176037784,0,0,0,false,false
12870,-0.949922270973228,0.0291201942845395,-0.0409235217176649,0,0,0,false,false
12871,-0.940375301728821,0.0183912670951644,-0.0363693229616511,0,0,0,false,false
12872,-0.932976388804383,0.0127596317258195,-0.0342318963659494,0,0,0,false,false
12873,-0.920904458952051,0.0129626864153568,-0.030816447921438,0,0,0,false,false
12874,-0.910220551513177,0.0138080392221408,-0.0329162898873667,0,0,0,false,false
12875,-0.907469050615955,0.00791334172939953,-0.0455122357706489,0,0,0,false,false
12876,-0.914584802944211,-0.00430408063780364,-0.0655975006046625,0,0,0,false,false
12877,-0.933162958435558,-0.0121007148357084,-0.0866679796526886,0,0,0,false,false
12878,-0.953939968460096,-0.00951424614246889,-0.103941199685831,0,0,0,false,false
12879,-0.974222041076798,0.0108957001669077,-0.112733868012418,0,0,0,false,false
12880,-0.992695994065862,0.0457519521402506,-0.109839512872246,0,0,0,false,false
12881,-1.00484343990076,0.0827138912377606,-0.091062410852658,0,0,0,false,false
12882,-1.00390964288792,0.107607286050408,-0.0825733663390032,0,0,0,false,false
12883,-0.993191659695671,0.108254429813377,-0.0899187330967546,0,0,0,false,false
12884,-0.995506526563934,0.0958784672694096,-0.112056541597622,0,0,0,false,false
12885,-1.02012167447489,0.0973327884276,-0.129119486977513,0,0,0,false,false
12886,-1.04795925419686,0.121811898190856,-0.135158610088063,0,0,0,false,false
12887,-1.05529403044631,0.145215288329583,-0.139406469039644,0,0,0,false,false
12888,-1.05645821988583,0.14719748394439,-0.134682159842823,0,0,0,false,false
12889,-1.05339529642507,0.133808291322222,-0.113071508176282,0,0,0,false,false
12890,-1.05103680545014,0.0985159695166498,-0.111608496231178,0,0,0,false,false
12891,-1.07931494842553,0.0397523860300818,-0.132786863299966,0,0,0,false,false
12892,-1.160102081276,-0.0358401560160836,-0.169998036817929,0,0,0,false,false
12893,-1.17987939688631,-0.0716703442237998,-0.203015263145012,0,0,0,false,false
12894,-1.15846561102674,-0.0551586666854322,-0.222332157585547,0,0,0,false,false
12895,-1.11947762215225,0.00430714358477748,-0.225643935371356,0,0,0,false,false
12896,-1.08076513549517,0.0545641413287476,-0.2231159589333,0,0,0,false,false
12897,-1.03806260412893,0.0880786056922638,-0.220089538926681,0,0,0,false,false
12898,-0.992027670157249,0.104824695999662,-0.21589149540013,0,0,0,false,false
12899,-0.945306804767774,0.103514960650978,-0.204405335163952,0,0,0,false,false
12900,-0.905983317764944,0.0902702902781096,-0.181985333825927,0,0,0,false,false
12901,-0.872034722815981,0.0731401931316534,-0.14688007121759,0,0,0,false,false
12902,-0.839071009050868,0.0640126109382654,-0.121176838856676,0,0,0,false,false
12903,-0.819864150701184,0.0548703524566049,-0.116415727832072,0,0,0,false,false
12904,-0.81756312669492,0.0500488015108355,-0.120804372259654,0,0,0,false,false
12905,-0.821740414830567,0.0479449651032844,-0.123416000698168,0,0,0,false,false
12906,-0.839617990840725,0.0547670424827518,-0.117443650941222,0,0,0,false,false
12907,-0.869725018161404,0.0881022090520491,-0.108899672346026,0,0,0,false,false
12908,-0.912665416121765,0.13251877853811,-0.102756407576539,0,0,0,false,false
12909,-0.980723842736779,0.170257871431087,-0.0970057634688624,0,0,0,false,false
12910,-1.0564401872256,0.201535210215117,-0.109181759421663,0,0,0,false,false
12911,-1.09925261512722,0.222108549762574,-0.120456482682672,0,0,0,false,false
12912,-1.10926020007956,0.221194443968079,-0.117111760643749,0,0,0,false,false
12913,-1.11813639491514,0.20148127539884,-0.106332100934737,0,0,0,false,false
12914,-1.12385667906963,0.16937463504013,-0.0971877613540558,0,0,0,false,false
12915,-1.11077329205802,0.14391882615211,-0.0946793025635752,0,0,0,false,false
12916,-1.07862216076753,0.1396484375,-0.0943572437438576,0,0,0,false,false
12917,-1.06061767821766,0.143965567074128,-0.092527791996079,0,0,0,false,false
12918,-1.0386114193226,0.148851442762628,-0.0926197089775304,0,0,0,false,false
12919,-1.01392127661966,0.153576605718653,-0.0924151403439678,0,0,0,false,false
12920,-0.999277717641897,0.161582801249447,-0.0907920847522298,0,0,0,false,false
12921,-0.98218389561592,0.163889169347429,-0.0874594432972351,0,0,0,false,false
12922,-0.964475505099275,0.164583498857552,-0.0833052397074257,0,0,0,false,false
12923,-0.951853785910866,0.162815450552585,-0.0823197888724251,0,0,0,false,false
12924,-0.947597367842708,0.153557067673031,-0.0849759134092041,0,0,0,false,false
12925,-0.951421962768901,0.136782353832077,-0.0949343491956376,0,0,0,false,false
12926,-0.964884648772479,0.115569967964561,-0.0974729044851681,0,0,0,false,false
12927,-0.966532401522322,0.0989119876106899,-0.094039440380852,0,0,0,false,false
12928,-0.969371345623323,0.0977083629106469,-0.0860998414804645,0,0,0,false,false
12929,-0.966871056763876,0.104406209739873,-0.0742264095745169,0,0,0,false,false
12930,-0.960583803528899,0.111860307678046,-0.0595901264969979,0,0,0,false,false
12931,-0.952412143911423,0.120463511137991,-0.0607980444713732,0,0,0,false,false
12932,-0.948458676384785,0.120192154879993,-0.0621955272324948,0,0,0,false,false
12933,-0.951819441231444,0.109936360903908,-0.0527733533070839,0,0,0,false,false
12934,-0.96705011125997,0.106727751165577,-0.0477696939187639,0,0,0,false,false
